"Name","adamw_lr","adamw_weight_decay","alpha","muon_lr","muon_momentum","muon_weight_decay","test/accuracy","test/combined_score","test/macro_f1","test/pearson","test/weighted_f1","train/batch_perplexity","train/loss","train/raw_grad_norm","val/accuracy","val/combined_score","val/macro_f1","val/pearson","val/weighted_f1"
"giddy-sweep-65","0.0015463002777622193","0.0411722450548015","0.07152988049562232","0.0003216724173293376","0.9541295658201094","0.026442374357113052","0.8646235031459306","0.8762227878338789","0.8602092448644393","0.8878220725218271","0.8655789157738124","1.1395751237869265","0.1306554675102234","6.343872739860007","0.842","0.862282073267912","0.8407371392870061","0.8825641465358239","0.8437425104637889"
"lucky-sweep-53","0.001565463788628501","0.044039430825202015","0.04313709921677697","0.0003348808965923237","0.9548954207487298","0.042714470681921315","0.8660442459914756","0.8761982752461541","0.862449431351421","0.8863523045008326","0.8670515783503204","1.176508903503418","0.16255150735378265","8.043152054557536","0.836","0.8572599743539571","0.8366186784791436","0.8785199487079142","0.8381873754152824"
"fancy-sweep-48","0.002366796962589053","0.028163631536015726","0.07507014665375109","0.0004061386742366313","0.9723514481537128","0.029554126028415055","0.8632027603003857","0.8761454925984133","0.858438358009416","0.889088224896441","0.8642352565681716","1.0924972295761108","0.08846618235111237","3.779592626421825","0.856","0.8685792429890395","0.8565306865304142","0.8811584859780792","0.8577043842135071"
"bright-sweep-60","0.0014264717383149217","0.04096040858653291","0.14934339995374418","0.0003678642728177763","0.9272005927784625","0.0411358478021722","0.8650294296732292","0.8761275846988619","0.8597735004197725","0.8872257397244945","0.8658371028305394","1.11012601852417","0.10447350889444353","4.602367961710814","0.864","0.8730719014403581","0.8619381873619162","0.882143802880716","0.8651111013280505"
"rose-sweep-30","0.0012286423832903795","0.04369073044718098","0.07683291717438415","0.0004806947380778","0.9630982658847392","0.03941678045682812","0.8646235031459306","0.8760242864127876","0.8590774052212528","0.8874250696796447","0.8653206789731972","1.1047711372375488","0.09963817149400712","3.751042979282392","0.852","0.8678006777001984","0.8470713535034591","0.8836013554003969","0.8533191393787326"
"iconic-sweep-57","0.0015083709430658476","0.04067273326225565","0.10566554552409664","0.00032229093630851144","0.962680501162723","0.04323788991537685","0.8638116500913334","0.8759042457929492","0.859623522085939","0.887996841494565","0.8648580216052892","1.1229472160339355","0.1159566193819046","4.68491922140556","0.848","0.8653846006711676","0.8481392173507317","0.8827692013423352","0.8496450357026076"
"atomic-sweep-103","0.0010028406046701608","0.03976390454492965","0.08787586973623751","0.0008160908116724514","0.9270045451229452","0.03948786256195358","0.8652323929368785","0.8759010692252245","0.8604725610683337","0.8865697455135706","0.8661335973745334","1.164972901344299","0.15269774198532104","8.912159992376441","0.848","0.8637312572673302","0.8484947346227681","0.8794625145346605","0.8495346183295049"
"treasured-sweep-111","0.0006194164501875946","0.053395560379980174","0.05343899738895795","0.00030800546296491004","0.9646433689683772","0.08081457167597085","0.8668560990460726","0.8758748896582914","0.8605294750185669","0.8848936802705102","0.8674534665362368","1.14263653755188","0.13333828747272491","7.8405431598981155","0.858","0.870987819274251","0.8576170197570723","0.8839756385485019","0.8593188036211236"
"sage-sweep-52","0.001100533790729438","0.035920464424398654","0.03696160339568347","0.0004110284098760493","0.9655924104823664","0.053019860733395846","0.865638319464177","0.875872829720186","0.8605921114564591","0.886107339976195","0.8663974231102354","1.1182788610458374","0.1117907166481018","4.787838599841628","0.854","0.869762421912706","0.8492899128449533","0.8855248438254122","0.8554209155773097"
"snowy-sweep-83","0.001150193172267208","0.041841737260900874","0.033222158177591374","0.000343220830357986","0.9672493209223127","0.07732121985002914","0.8640146133549828","0.8758487564089334","0.8591352010474728","0.887682899462884","0.8650027287762548","1.1388450860977173","0.13001464307308197","4.813040940198939","0.85","0.8662457012669469","0.848305670260456","0.8824914025338938","0.8514676478622042"
"neat-sweep-115","0.0007024989344419715","0.05385663946544621","0.0405676768956325","0.0003925043153175417","0.9569058384803928","0.02427892309060498","0.8668560990460726","0.8758351108776102","0.8606351742298427","0.8848141227091478","0.8675007964106904","1.1042295694351196","0.09914787113666534","3.724095076183295","0.846","0.8659261362621469","0.8418169937909946","0.8858522725242937","0.8470435868416609"
"exalted-sweep-80","0.0009929659012144377","0.02839126284670618","0.11089602221702718","0.0003633778952639442","0.9664517418824236","0.04009660177002349","0.8642175766186321","0.8757090526247334","0.8588207095573526","0.8872005286308348","0.8651301325488119","1.108992099761963","0.10345159471035004","4.104293111042753","0.852","0.8681301722381387","0.8518407220354872","0.8842603444762774","0.8533679582093705"
"lemon-sweep-86","0.0015713559098310943","0.04469914883692602","0.044274721015502616","0.00031651183353338875","0.9679350443918768","0.048651419227556066","0.8638116500913334","0.8756934105781329","0.8557706042705863","0.8875751710649322","0.8642956223577645","1.0824732780456543","0.07924844324588776","3.072913413119325","0.856","0.8662258036975934","0.8518947325871963","0.8764516073951867","0.8575221730039686"
"icy-sweep-29","0.001833656893090758","0.035316385237795775","0.12198489351529676","0.00039814291800890586","0.9608366409740152","0.0443926320561296","0.8625938705094378","0.8756424879303489","0.8592688505063073","0.8886911053512601","0.8637240628835183","1.1288079023361206","0.12116213142871857","7.335538017435924","0.848","0.867844998644125","0.8487956487956488","0.8876899972882499","0.8498107226107227"
"vivid-sweep-88","0.000713558049475033","0.05357305286564028","0.049646309686193706","0.00030646548372242514","0.966471803499666","0.05851361223962975","0.867870915364319","0.8755206077620505","0.8624709099449666","0.8831703001597819","0.868491747404659","1.127537727355957","0.1200363039970398","4.913431636879818","0.852","0.8663237052962494","0.8471893836475733","0.8806474105924987","0.8531065984363453"
"blooming-sweep-41","0.0013720816821266811","0.04564507580599724","0.13763721082349342","0.00044262644708701986","0.9650313683099636","0.03990367242329462","0.8638116500913334","0.8753833864361997","0.8603058749751957","0.8869551227810661","0.8647735514670181","1.0986567735671997","0.0940883457660675","3.9105591832415154","0.846","0.8648857564791644","0.8429109197676663","0.8837715129583289","0.8478523350704209"
"confused-sweep-102","0.0010938487800721353","0.051638314836548065","0.04663610358483936","0.0003849633108873397","0.950492302820768","0.038901672122297955","0.8644205398822813","0.8753738350182325","0.8602036660030817","0.8863271301541837","0.8654058938236984","1.120122313499451","0.11343787610530852","4.363188212653219","0.856","0.870131296634796","0.8548777246145667","0.8842625932695921","0.8574899521531102"
"genial-sweep-116","0.0014983011143435943","0.038591486549050306","0.02151622285839271","0.00039634129102496615","0.9682523244321908","0.07093881625472513","0.8646235031459306","0.8753252414870532","0.859586780135616","0.8860269798281757","0.8654703321554397","1.1437420845031738","0.1343054175376892","7.403004150219428","0.842","0.8597237055865701","0.8410023556646727","0.8774474111731401","0.8436006845443982"
"flowing-sweep-9","0.0006378924688392285","0.04576163078229456","0.1168415615068162","0.0009012044701682652","0.9704306239125962","0.028489422222975062","0.8658412827278262","0.875204380603041","0.8585283694627656","0.8845674784782556","0.8663849827770478","1.1505162715911863","0.14021068811416626","7.7814204486594845","0.85","0.8621701709250329","0.8503901757061608","0.8743403418500659","0.851626331140978"
"firm-sweep-67","0.001039243476665004","0.04045470889034104","0.08451843548965426","0.0004121000373433126","0.972422676239726","0.026404009295664513","0.8654353562005277","0.8751660234853795","0.8608226500675049","0.8848966907702313","0.8662924302018683","1.103630304336548","0.09860506653785706","4.044830709241185","0.856","0.8711389356917985","0.8520938155136268","0.886277871383597","0.8573310691823899"
"restful-sweep-118","0.0007424750244667765","0.019301451131761023","0.020888711511172064","0.00043380329265998194","0.9302134376546186","0.09228176933030847","0.8666531357824234","0.8751325838827655","0.8619945366606868","0.8836120319831074","0.8674241439124577","1.1261389255523682","0.11879496276378632","6.396271502481839","0.844","0.8611729036220477","0.8419974593545972","0.8783458072440955","0.8462723217363046"
"laced-sweep-108","0.0008284881834309453","0.02639393270897052","0.09729160701808724","0.000590558906892076","0.9247738831689352","0.03731355612444612","0.8646235031459306","0.8750618916848527","0.8599898887385186","0.8855002802237749","0.8654769888334589","1.111095905303955","0.10534681379795074","6.704322565131613","0.854","0.8690548059347909","0.8508873775534812","0.8841096118695817","0.8552729531935688"
"scarlet-sweep-5","0.0013437476480984809","0.027239418633945616","0.14773742134419415","0.0007781084574298501","0.9333652316138022","0.041474294614745805","0.8629997970367363","0.8749818946873487","0.8576155711599278","0.8869639923379609","0.863864026672407","1.1222233772277832","0.1153118908405304","6.137699308590266","0.854","0.8675625041744078","0.8564682910849521","0.8811250083488157","0.8554820108534016"
"fragrant-sweep-77","0.0013442313318150609","0.034715862277941024","0.14187646163171838","0.00041501679326053895","0.9484684465516192","0.03826894062117702","0.8625938705094378","0.8748875215091059","0.8581003730423493","0.887181172508774","0.8635058197121441","1.1150147914886477","0.10886763036251068","4.363108849712257","0.864","0.8731490776363099","0.8592021454911163","0.8822981552726198","0.8651476461855276"
"distinctive-sweep-114","0.0007278550077161047","0.018879695122419778","0.014220744994641044","0.0003248224275652293","0.925820900352511","0.03914879740968693","0.8636086868276842","0.8748525656000232","0.8574455649904732","0.8860964443723621","0.8644704900610243","1.0916486978530884","0.0876891016960144","5.150182606009586","0.854","0.8662727291817472","0.8556710514236116","0.8785454583634945","0.8561048560948435"
"comic-sweep-20","0.0009582533736127684","0.034493965341164626","0.06245849337061492","0.0004398837797387501","0.932448282832866","0.04201259947067945","0.862796833773087","0.8747866895946745","0.8576444148309273","0.8867765454162619","0.8637596757730183","1.0939141511917114","0.08976227045059204","4.368996064403554","0.846","0.8647650529452797","0.841849690409851","0.8835301058905595","0.8474691526793021"
"rich-sweep-61","0.0015373013226078452","0.05270701913589681","0.024027612920232828","0.00031232112353444126","0.9705042408885038","0.05250591600780315","0.8638116500913334","0.8747120779405672","0.8595325994479536","0.8856125057898009","0.8648425341086662","1.170784831047058","0.1576743125915527","8.150364381104778","0.834","0.8559441521731755","0.8351017288247236","0.8778883043463511","0.8360701213667399"
"wild-sweep-59","0.0010175429103033012","0.04858836271794544","0.139872492906573","0.0004141191911008596","0.956109492410908","0.036304543180672014","0.8625938705094378","0.8743735273550162","0.8582586122417754","0.8861531842005946","0.8636208433803081","1.1054846048355105","0.10028387606143951","4.177957220981932","0.852","0.8678688882715848","0.8482354816428458","0.8837377765431697","0.853544382693091"
"deep-sweep-98","0.0017736325910377","0.038762636237568975","0.03969310248918692","0.000554108956209238","0.9732829087073616","0.061492424811915594","0.8652323929368785","0.8743366291690533","0.8580055530361322","0.883440865401228","0.8658977490351819","1.154899001121521","0.14401280879974365","5.686220251306848","0.852","0.8640967879053046","0.8467412955890422","0.8761935758106093","0.8532092751647476"
"dark-sweep-22","0.0014687897286040708","0.041171372856173165","0.14177574820508404","0.0006868797031119614","0.9281043311858156","0.038864200357629435","0.8636086868276842","0.8743113706551369","0.8553786550436601","0.8850140544825894","0.8643128149595497","1.1330125331878662","0.12488000094890594","6.629722390706192","0.858","0.8647755776537893","0.8565034621575509","0.8715511553075787","0.8594371622425901"
"sunny-sweep-82","0.0013756543643860051","0.03497900784279197","0.09527942633719554","0.0003100807829412341","0.9565934681236616","0.04751049593986727","0.8658412827278262","0.8742724288894068","0.8614096023649758","0.8827035750509873","0.866816094605704","1.0988893508911133","0.09430001676082612","6.530706599336419","0.852","0.8621950568594747","0.8508734223780626","0.8723901137189495","0.8534720972521064"
"stellar-sweep-14","0.0009357410404039606","0.054974891981747445","0.1139670861036416","0.0004338736069647529","0.9401662936340524","0.0394342783748607","0.8613760909275421","0.874208098348392","0.857334444310407","0.8870401057692419","0.8625095706031878","1.103961944580078","0.09890547394752502","4.562781664778367","0.848","0.8671072128914767","0.8456151577890708","0.8862144257829536","0.8495084660267269"
"stellar-sweep-119","0.00189534804257591","0.04921996929235411","0.03556286291905277","0.00035781415579595575","0.9693368119501752","0.09154932017805371","0.8581286787091537","0.8739736207937625","0.8553581970521223","0.8898185628783712","0.8595729352380945","1.1151373386383057","0.10897759348154068","4.84084816934946","0.83","0.8578054594288915","0.836160242258273","0.8856109188577832","0.832593776421749"
"pious-sweep-94","0.0009768649305087172","0.03216786000765166","0.11739016897247848","0.000984205778690195","0.9281083732513428","0.035132548685520064","0.8658412827278262","0.8739179521438216","0.8604709695976017","0.881994621559817","0.8666650604486099","1.0976793766021729","0.09319831430912018","3.2249287633445896","0.854","0.8670227506814999","0.8547020957475246","0.8800455013629999","0.8558584779188029"
"helpful-sweep-113","0.0006195249338434743","0.03373913316868673","0.109360389876519","0.00041426008922875823","0.935539172965097","0.03556879273687471","0.8636086868276842","0.8738559251806859","0.858861356959291","0.8841031635336876","0.8645264557544275","1.1129753589630127","0.10703691840171814","5.12073378930694","0.856","0.8692997256200254","0.8541993679714684","0.882599451240051","0.8571315890831718"
"generous-sweep-71","0.0028877959036077584","0.04775299358472755","0.025084638936655433","0.00039988874006338285","0.973177283755086","0.060030964671666506","0.86198498071849","0.8738416645629106","0.8559758741455493","0.8856983484073312","0.86287409729495","1.200391411781311","0.18264766037464145","12.290030280104215","0.844","0.8599066351981569","0.8419918381743307","0.8758132703963138","0.8454262443926059"
"super-sweep-8","0.0008488996961588948","0.04871315508678618","0.09730119220413078","0.00032411462878188183","0.930455020422405","0.0833485189684393","0.8629997970367363","0.8738088815585809","0.858336447890513","0.8846179660804256","0.8639873425737483","1.1257531642913818","0.11845223605632782","4.408150590642339","0.864","0.8730511274572911","0.8582715524620843","0.8821022549145822","0.8653341919487098"
"earnest-sweep-96","0.0008607194777533563","0.052098890425880305","0.10368509735002278","0.0005057332978835024","0.9266657458791312","0.03341600770108373","0.8621879439821393","0.8737662392331946","0.857665652249874","0.88534453448425","0.8631782350366213","1.0845166444778442","0.0811343714594841","3.9877611217410416","0.854","0.8697121298009673","0.8470532686884051","0.8854242596019348","0.8552390987736476"
"prime-sweep-75","0.001745653756275823","0.019943090475372263","0.036167307023770544","0.0013228983242647933","0.9410162192472928","0.03201761509664892","0.8638116500913334","0.8735714919507596","0.8575498475512681","0.8833313338101856","0.8646496434608064","1.1367467641830444","0.12817052006721497","6.064349319068929","0.84","0.8526305886462145","0.8368242495759274","0.8652611772924291","0.8411983184600633"
"decent-sweep-19","0.0011490627650950994","0.04833689875356481","0.11803128770825594","0.000714780852464757","0.9379186519055646","0.0366011563012511","0.8625938705094378","0.8734238537913084","0.8585397160501266","0.8842538370731791","0.863683260514959","1.1696017980575562","0.15666338801383972","7.255756072425045","0.846","0.8633402285346774","0.8466422466422466","0.8806804570693547","0.8477884249084249"
"magic-sweep-32","0.0013779967249752463","0.05177245471537583","0.04175906387202219","0.0005960406961973908","0.9273725235316252","0.03323188007325782","0.86198498071849","0.8733113610025103","0.8553968921407445","0.8846377412865305","0.8627151158318735","1.101406812667847","0.09658835828304292","5.037587687653376","0.854","0.8671631205970707","0.849614541280051","0.8803262411941413","0.85524830852029"
"frosty-sweep-99","0.001658368821267805","0.05604579796465328","0.1077064436211422","0.0003128124926404532","0.9582541196454726","0.028536145974352767","0.8611731276638929","0.8732437300408626","0.8587552136784634","0.8853143324178323","0.8623808254216028","1.18290913105011","0.16797669231891632","7.647306884682056","0.834","0.8560621071146199","0.8369527209662833","0.87812421422924","0.8363424370546748"
"serene-sweep-73","0.0008428479953182214","0.031401660022096746","0.08349932048328015","0.00041834701428278336","0.9459987755588962","0.05628408439657282","0.8654353562005277","0.8732211606370821","0.8617321401260764","0.8810069650736366","0.8663866627776869","1.1199917793273926","0.11332134902477264","5.1891105630550225","0.84","0.8537991843099484","0.8352296798402228","0.8675983686198969","0.8413823155601283"
"resilient-sweep-74","0.0015133557737945695","0.039043795787076195","0.03451948050403545","0.00041016890131916794","0.968761327025888","0.035557584515965475","0.8617820174548406","0.8731921535615705","0.8577176418344128","0.8846022896683003","0.8627446806998523","1.1689294576644895","0.15608829259872437","7.577560364372037","0.832","0.8544912074356246","0.8326764250327217","0.8769824148712491","0.8339630733227575"
"twilight-sweep-117","0.0007521852591963838","0.031492070833862205","0.03547891910748785","0.0003479717709603488","0.9354159858343736","0.024307541013080955","0.86198498071849","0.8730293493763738","0.8576519453353733","0.8840737180342576","0.8630690370252865","1.1125211715698242","0.10662883520126344","4.25288313957433","0.856","0.8693868255307324","0.8524551575015971","0.8827736510614648","0.8575615568332596"
"jumping-sweep-25","0.00196478713241545","0.049104701664500205","0.10163548947662468","0.0006173745082928644","0.9368725006475058","0.05422918907506064","0.8591434950274001","0.8727834827402962","0.856298869048807","0.8864234704531923","0.8603632725884264","1.0932070016860962","0.08911564201116562","3.2954791411226947","0.836","0.8562645166651874","0.8364646464646465","0.876529033330375","0.8378387878787878"
"fresh-sweep-44","0.001004843081810502","0.040692707130498294","0.04891853427820313","0.00046112424666936233","0.9707119392940264","0.02590480036255429","0.8583316419728029","0.8713810604681946","0.8535551520065652","0.8844304789635863","0.8595145766219645","1.1898362636566162","0.17381568253040314","8.022660253012159","0.848","0.8595920077324536","0.8487449615860841","0.8711840154649072","0.8502977667960319"
"frosty-sweep-13","0.000676597056003694","0.04571443654623186","0.1269936673577737","0.0004376871748494946","0.9372531304722576","0.033401218897347054","0.855490156281713","0.8703659540230688","0.8518204217187995","0.8852417517644245","0.8567072164484694","1.0974905490875244","0.09302635490894318","3.923082963695827","0.848","0.8662471132415384","0.8477585340059984","0.8844942264830766","0.8496100941384511"
"dry-sweep-72","0.001341241777595792","0.04404521742678886","0.11581653824906832","0.00034247418215508","0.9696303166621738","0.037568986727378725","0.8565049725999594","0.8702285100315568","0.8523055696713683","0.883952047463154","0.8575679222168867","1.184031367301941","0.16892504692077637","8.367847846119504","0.844","0.8591033577836124","0.8458602886879026","0.8742067155672247","0.8454394115159587"
"stellar-sweep-92","0.0016787842644709655","0.0359747660531742","0.07884813284285","0.0003247082368737991","0.9360632647227548","0.04429302127273969","0.8558960828090115","0.8698667240179228","0.8542027596410314","0.883837365226834","0.8572508705941355","1.187699794769287","0.17201845347881317","7.540475540915306","0.832","0.8543956827297652","0.8340346991509783","0.8767913654595304","0.8338152823920266"
"fresh-sweep-55","0.0019526593363447164","0.04906389645428087","0.06909029459456831","0.0004001094774975787","0.9638992512196468","0.05520499354745546","0.8538664501725187","0.8696335706470878","0.8513501614053997","0.8854006911216569","0.8553542568524842","1.118705987930298","0.11217270791530608","4.7520166249246145","0.828","0.8547113370985762","0.83259598406524","0.8814226741971525","0.8300274354045151"
"firm-sweep-101","0.0016537886264418817","0.05265791474989212","0.03955886629632595","0.0009251931848606878","0.9718043012949166","0.08405655054122183","0.8546783032271159","0.8687332105527974","0.8478452066842568","0.8827881178784789","0.8556700920510697","1.0837364196777344","0.08041474968194962","3.7229420869516647","0.854","0.8667152225557843","0.853573664219743","0.8794304451115685","0.8555168552194152"
"wise-sweep-3","0.0028929071809600643","0.02399906551028983","0.03443478435903899","0.0008263418028592029","0.9423445376499324","0.05328414275922672","0.8512279277450782","0.8673287035238","0.8493190819153167","0.8834294793025218","0.8526893734335974","1.0943957567214966","0.09020247310400008","4.384180151392027","0.838","0.8576738688288411","0.8345467856108161","0.8773477376576823","0.8395985335778904"
"fast-sweep-2","0.003013567105234228","0.030349687060140348","0.042654680058130105","0.0004052228371136386","0.934030843187014","0.02908059249331923","0.8534605236452202","0.8666902761040036","0.848569790820184","0.879920028562787","0.8545149200687963","1.119097113609314","0.112522155046463","1.9877700281332908","0.864","0.8702409059392906","0.861287299657063","0.8764818118785813","0.8648825390111522"
"rich-sweep-12","0.002020519351083573","0.04496220879667719","0.13199584987842158","0.00045393118788964273","0.9319087916984384","0.024749609175400908","0.8461538461538461","0.8660063302238443","0.8447514346371291","0.8858588142938426","0.8476060371513313","1.1044163703918457","0.0993170291185379","3.4672387788745227","0.832","0.8551088022833868","0.8341387060345268","0.8782176045667737","0.8343178892579257"
"likely-sweep-104","0.0017904902462033622","0.05449712040707504","0.041591756709297496","0.0012518900054368448","0.9362380539006288","0.03463604918146113","0.8528516338542724","0.8648646891365035","0.8470412078860582","0.8768777444187347","0.8539719238298163","1.1845979690551758","0.16940338909626007","5.238124488259912","0.85","0.8569847385284945","0.8468419786296636","0.8639694770569892","0.8508495517278102"
"woven-sweep-4","0.0008268099794886441","0.01896403304262765","0.029400308258186594","0.0015808688930112017","0.9667091153184764","0.08079058101763774","0.8599553480819971","0.8643427354328943","0.8516954437866023","0.8687301227837915","0.8601354025384476","1.2208422422409058","0.19954097270965576","11.994617512616273","0.854","0.860321953825437","0.8485156297236834","0.8666439076508738","0.8545355341919101"
"divine-sweep-121","0.001854433938131368","0.04101210232237517","0.04247812994302654","0.0005501122328281873","0.9731461462938829","0.0714755554370098","0.8453419930992491","0.8638382162277102","0.8436684858139221","0.8823344393561713","0.847040084642344","1.0952751636505127","0.0910056084394455","4.044473211155495","0.83","0.8532119477511593","0.8335081947369973","0.8764238955023187","0.8323271612812035"
"dutiful-sweep-76","0.0014744906339749966","0.036917514605891266","0.016060278769497","0.0019683437388432427","0.9686798600891616","0.08276112681487502","0.8577227521818551","0.8616840266000723","0.8517108497586389","0.8656453010182893","0.8584644610342422","1.1151045560836792","0.108948215842247","6.9194933077656495","0.838","0.8449843347243738","0.8362027408803178","0.8519686694487477","0.8395534502679104"
"efficient-sweep-89","0.002017627135848027","0.04673362349367867","0.037762501770863974","0.0004041018952403466","0.966091744526487","0.027086049627789887","0.8494012583722347","0.857895354085497","0.8430903902536593","0.8663894497987594","0.8503864734594557","1.1373685598373413","0.12871724367141724","6.316361788382991","0.818","0.8483898924093833","0.8260100826779593","0.8787797848187666","0.8206217640653358"
"prime-sweep-109","0.0017308833580221628","0.03464793995687585","0.03744949456115078","0.0018060551198992752","0.9505298037879488","0.04737900039738916","0.8485894053176375","0.8519755699607878","0.8404190567715899","0.8553617346039382","0.8484958988007949","1.242276906967163","0.2169459164142609","5.361967752263359","0.85","0.8455365650816814","0.8427131898537038","0.8410731301633628","0.8505539321039813"
"swift-sweep-122","0.0006440202690972587","0.04367704064219816","0.05356432476492016","0.0004727571227427685","0.9501371259182334","0.08415452808266898","","","","","","","","","","","","",""